ticker,signal_bar,entry_bar,type,outcome,p_burst,hmm_state,rva,bars_to_event
VSME,,,event,FN,1.0,2,-5.8756,0.0
VSME,,,event,FN,1.0,2,-5.3454,0.0
WYFI,119.0,120.0,signal,FP,0.4393,1,-0.0862,
WYFI,430.0,431.0,signal,FP,0.4374,1,0.2676,
WYFI,451.0,452.0,signal,FP,0.4655,1,0.6991,
WYFI,639.0,640.0,signal,FP,0.4963,1,0.9976,
WYFI,641.0,642.0,signal,FP,0.4302,1,0.2837,
WYFI,654.0,655.0,signal,FP,0.4549,1,0.4416,
WYFI,,,event,FN,1.0,2,0.6698,0.0
WYFI,,,event,FN,1.0,2,11.9193,0.0
WYFI,,,event,FN,1.0,2,-6.49,0.0
WYFI,,,event,FN,1.0,2,3.4242,0.0
WYFI,,,event,FN,1.0,2,3.3259,0.0
WYFI,,,event,FN,1.0,2,3.8503,0.0
WYFI,,,event,FN,0.955,2,1.2172,0.0
WYFI,,,event,FN,0.9432,2,-2.6151,0.0
WYFI,,,event,FN,0.9998,2,1.6423,0.0
WYFI,,,event,FN,1.0,2,-3.5422,0.0
WYFI,,,event,FN,1.0,2,-0.9597,0.0
WYFI,,,event,FN,1.0,2,3.3651,0.0
WYFI,,,event,FN,1.0,2,5.7256,0.0
WYFI,,,event,FN,1.0,2,-1.952,0.0
WYFI,,,event,FN,0.9523,2,0.8108,0.0
